url,text
https://fossee.in/events/view_details/19,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/fossee-gis-internship/2023/results,"List of ""selected/ shortlisted candidates"" for Stage 1 of the IIT Bombay FOSSEE GIS Summer Fellowship & Internship 2023 (based on the submission received via GoogleForm by the deadline (of September 05, 2023, @12 noon IST). The list includes the Institute names of both Mapathon Winners & SPV (Special Purpose Vehicle i.e. J&K, Ladakh, North East, etc.) category)
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/120,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/127,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/4,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/183,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/159,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/videos,This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License
https://fossee.in/events/view_details/73,This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License
https://fossee.in/events/view_details/16,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/fellowship/2020,"The FOSSEE Summer Fellowship 2020 commenced on 20 April 2020. Due to the outbreak of COVID-19 and lockdown restrictions, the fellowship was conducted remotely. The fellows opted to work full-time (8 hours per day for minimum 6 weeks) or part-time(6 hours per day for minimum 8 weeks) based on their availability and academic commitments. In this fellowship, many students from different institutes across India participated remotely and contributed to FOSSEE. Their detailed work report can be viewed below.
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/66,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/24,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/187,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/155,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/9,"Very good
Priyanka Bhagwat ,Aerospace Engineering,
IIT Bombay.
FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/81,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/134,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/completed-workshops-list/29/NONE/NONE/1958/2025-07-23,This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License
https://fossee.in/events/view_details/74,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/view-completed-workshop/6988,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/93,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/48,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/view-completed-workshop/2643,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/fossee-icfoss-internship/2024,"Results
FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/90,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/25,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/45,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/12,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/97,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/view-completed-workshop/12729,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/172,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events_images/Introduction_to_Scientific_Computing_using_Python1552989872/WhatsApp,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/32,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/podcasts,"Podcast by FOSSEE is an initiative of the FOSSEE project based at IIT Bombay to showcase the dedicated efforts put in by the core team, contributors, and its institutional partners, in spreading awareness on various Free/Libre Open Source Software, Open Source Hardware, and related activities in academia and industry.
This podcast on National Science Day (INDIA) 28 Feb 2025, features our Principal Investigator, Prof. Kannan Moudgalya. His vision for Free/Libre Open Source Software and how it all began in 2009, resulting in 90+ lakh students/ participants across India trained in various skill-based and job-oriented offerings through the multi-award-winning Spoken Tutorial program.
Episode 02 features Prof. Kannan Moudgalya, where he talks about the revolutionary 'Attainable Pyramid of Excellence Framework' and why it is required for a country like India to scale technology-enabled learning practices for the overall national development, benefitting the institutions, teaching fraternity, and the student community present at large.
In Episode 03 (the last part of the National Science Day Special series) Prof. Kannan Moudgalya, talks about the 'Attainable Pyramid of Excellence Framework' transitioning to the next phase and the need for it.
This episode sheds light on the importance of Open Source Software and  talks about OpenFOAM and its uses. It also highlights how a beginner can use spoken tutorials to learn the software and then take part in various FOSSEE initiatives to further enhance their expertise.
This episode talks about OpenFOAM being used in diverse disciplines in educational institutions. John shares his experiences of using OpenFOAM; how he learned about OpenFOAM, developed interest in using it and is now using it regularly.
Payel, Sr Project Manager, FOSSEE-CFD,  talks about one of the flagship activities of FOSSEE's CFD vertical i.e. building a bridge between industry and academia.  She also throws light on how to stay informed about the various FOSSEE-CFD activities.
To stay informed, visit the following link :
https://cfd.fossee.in/events
https://www.facebook.com/FOSSEENMEICT/
https://www.linkedin.com/company/fossee-iitb/
This episode highlights FOSSEE's CFD initiatives like Fellowship Program, Case study, Lab Migration, Research Migration and Textbook Companion Projects...
For details, visit the following link :  https://cfd.fossee.in/home
List of annual publications of CFD OpenFOAM team members and internship/fellowship participants in journals/conference proceedings are available at the following link: https://cfd.fossee.in/publications
In this episode, John shares his journey of moving up the pyramid of excellence.
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/view-completed-workshop/17352,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/view-completed-workshop/15285,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/106,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/87,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/177,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/176,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/view-completed-workshop/8954,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/fellowship/internship-experiences,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/completed-workshops-list/29/NONE/NONE/1958/2025-07-23?page=3,This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License
https://fossee.in/events/view_details/104,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/view-completed-workshop/2280,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/view-completed-workshop/3618,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/56,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/completed-workshops-list/29/NONE/NONE/1958/2025-07-23?page=3&sort=asc&order=City,This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License
https://fossee.in/view-completed-workshop/1048,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/view-completed-workshop/755,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/view-completed-workshop/2495,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/169,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/88,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/view-completed-workshop/2285,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/view-completed-workshop/12660,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/view-completed-workshop/5898,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/38,This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License
https://fossee.in/events/view_details/151,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/winter-internship/2024,"Results
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/161,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/view-completed-workshop/2479,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/media-article,This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License
https://fossee.in/events/view_details/85,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/110,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/108,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
https://fossee.in/events/view_details/52,"FOSSEE, IIT Bombay
Mumbai, India
Phone : (+91) 22 25764111
Email : info [at] fossee [dot] in
This work is licensed under a Creative Commons Attribution-ShareAlike 4.0 International License"
